,0
support_mean_c224,0.16596389987777777
support_mean_c948,0.1658906980758889
support_mean_c57,0.16587016388755554
support_mean_c510,0.165194054255
support_mean_c804,0.16243585386777779
support_mean_c856,0.16186747022222223
support_mean_c73,0.16147306095
support_mean_c81,0.16124245288922223
support_mean_c36,0.16110942963333333
support_mean_c445,0.1600020922666667
support_mean_c456,0.15861345175555555
support_mean_c877,0.15828682497777777
support_mean_c902,0.15781655742222223
support_mean_c608,0.1569263599664444
support_mean_c646,0.15607927731111113
support_mean_c68,0.15567727318666666
support_mean_c133,0.15350653041011111
support_mean_c848,0.15348765393544445
support_mean_c748,0.1527984655538889
support_mean_c854,0.15237118315555556
support_mean_c271,0.15213739113333336
support_mean_c148,0.15150806315555557
support_mean_c840,0.15136018277055555
support_mean_c95,0.15040942696111112
support_mean_c994,0.1502779795222222
support_mean_c764,0.14981937380000002
support_mean_c487,0.14797307267955556
support_mean_c79,0.14776945757111112
support_mean_c30,0.14700071595555556
support_mean_c113,0.14557118963111113
support_mean_c860,0.1451152078611111
support_mean_c417,0.14491300701666668
support_mean_c863,0.14489959804
support_mean_c353,0.14439571815444444
support_mean_c524,0.1442168053002222
support_mean_c124,0.14375749823666664
support_mean_c344,0.14367084134000002
support_mean_c67,0.14352474031222223
support_mean_c662,0.14338445234166666
support_mean_c324,0.14308508552222224
support_mean_c335,0.14286665627955553
support_mean_c615,0.14266664225555556
support_mean_c495,0.1411197226888889
support_mean_c619,0.14105798467555555
support_mean_c138,0.14059727811777778
support_mean_c414,0.14024125312111113
support_mean_c800,0.13938219084444448
support_mean_c400,0.13868250837777776
